Elmntkey,Study_Area,Sub_Area,Date Time,Side,Unitdesc,Peak Hour_SDOT,Parking_Spaces,Total_Vehicle_Count,Dp_Count,Rpz_Count,TG_Car2Go,BMW_DN,Lime,Idling,Field Notes,Construction,Event Closure,Subarea Label,Study Year,Peak Hour? (Yes or No),RPZ Blocks,CSM,Time Stamp 
79025,South Lake Union,South,6/2/2016 13:00,N,JOHN ST BETWEEN 9TH AVE N AND WESTLAKE AVE N,,8,8,0,,1,,,,,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:15:00 PM
10869,South Lake Union,South,6/2/2016 13:00,N,HARRISON ST BETWEEN DEXTER AVE N AND 8TH AVE N,,0,0,0,0,0,0,,,,Yes,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:15:00 PM
31593,South Lake Union,North,6/2/2016 13:00,N,ALOHA ST BETWEEN 8TH AVE N AND 9TH AVE N,,15,16,0,,,,,,,No,No,South Lake Union (North Subarea),2016,No,,,06/02/2016 01:15:00 PM
32910,South Lake Union,South,6/2/2016 13:00,E,DEXTER AVE N BETWEEN THOMAS ST AND HARRISON ST,,5,0,0,,,,,,,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:15:00 PM
10801,South Lake Union,South,6/2/2016 13:00,N,HARRISON ST BETWEEN PONTIUS AVE N AND YALE AVE N,,5,5,1,,,,,,,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:15:00 PM
56358,South Lake Union,South,6/2/2016 13:00,S,JOHN ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,,2,2,0,,,,,,Food truck,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:15:00 PM
13794,South Lake Union,South,6/2/2016 13:00,E,YALE AVE N BETWEEN JOHN ST AND THOMAS ST,,5,2,0,,,,,,,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:14:00 PM
56357,South Lake Union,South,6/2/2016 13:00,N,JOHN ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,,3,4,0,,,,,,,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:14:00 PM
13793,South Lake Union,South,6/2/2016 13:00,W,YALE AVE N BETWEEN JOHN ST AND THOMAS ST,,11,7,1,,,,,,,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:14:00 PM
81129,South Lake Union,South,6/2/2016 13:00,N,THOMAS ST BETWEEN DEXTER AVE N AND 8TH AVE N,,5,4,1,,1,,,,,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:14:00 PM
79026,South Lake Union,South,6/2/2016 13:00,S,JOHN ST BETWEEN 9TH AVE N AND WESTLAKE AVE N,,7,6,0,,,,,,,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:14:00 PM
81130,South Lake Union,South,6/2/2016 13:00,S,THOMAS ST BETWEEN DEXTER AVE N AND 8TH AVE N,,8,7,1,,,1,,,,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:14:00 PM
58830,South Lake Union,Unpaid,6/2/2016 13:00,E,WESTLAKE AVE N BETWEEN DENNY WAY AND JOHN ST,,0,0,0,,,,,,,No,No,South Lake Union (Unpaid Subarea),2016,No,,,06/02/2016 01:14:00 PM
10802,South Lake Union,South,6/2/2016 13:00,S,HARRISON ST BETWEEN PONTIUS AVE N AND YALE AVE N,,3,4,0,,,,,,1 car in no parking zone,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:14:00 PM
58829,South Lake Union,South,6/2/2016 13:00,W,WESTLAKE AVE N BETWEEN DENNY WAY AND JOHN ST,,5,3,0,,,,,,,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:14:00 PM
54074,South Lake Union,North,6/2/2016 13:00,S,ALOHA ST BETWEEN MINOR AVE N AND YALE AVE N,,9,9,0,1,1,1,,,,No,No,South Lake Union (North Subarea),2016,No,,,06/02/2016 01:13:00 PM
81134,South Lake Union,South,6/2/2016 13:00,S,THOMAS ST BETWEEN PONTIUS AVE N AND YALE AVE N,,9,9,3,,,,,,,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:13:00 PM
8625,South Lake Union,North,6/2/2016 13:00,W,9TH AVE N BETWEEN BROAD E ST AND WESTLAKE AVE N,6-9AM 3-7PM,8,5,0,,,,,,,No,No,South Lake Union (North Subarea),2016,No,,,06/02/2016 01:13:00 PM
8626,South Lake Union,North,6/2/2016 13:00,E,9TH AVE N BETWEEN BROAD E ST AND WESTLAKE AVE N,,9,12,0,,,,,,,No,No,South Lake Union (North Subarea),2016,No,,,06/02/2016 01:13:00 PM
55374,South Lake Union,South,6/2/2016 13:00,E,DEXTER AVE N BETWEEN JOHN ST AND THOMAS ST,,9,5,5,,,,,,,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:13:00 PM
13550,South Lake Union,South,6/2/2016 13:00,E,WESTLAKE AVE N BETWEEN JOHN ST AND THOMAS ST,,8,7,1,,,,,,Motorcycles,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:13:00 PM
78702,South Lake Union,South,6/2/2016 13:00,S,HARRISON ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,,1,3,0,,,,,,,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:13:00 PM
56353,South Lake Union,South,6/2/2016 13:00,N,JOHN ST BETWEEN DEXTER AVE N AND 8TH AVE N,,6,1,1,,,,,,,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:12:00 PM
34877,South Lake Union,South,6/2/2016 13:00,W,PONTIUS AVE N BETWEEN JOHN E ST AND THOMAS ST,,11,7,0,,,,,,,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:12:00 PM
33517,South Lake Union,South,6/2/2016 13:00,N,HARRISON ST BETWEEN MINOR AVE N AND PONTIUS AVE N,,0,0,0,0,0,0,,,,Yes,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:12:00 PM
35750,South Lake Union,South,6/2/2016 13:00,S,THOMAS ST BETWEEN MINOR AVE N AND PONTIUS AVE N,,8,9,1,2,,,,,,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:12:00 PM
13549,South Lake Union,South,6/2/2016 13:00,W,WESTLAKE AVE N BETWEEN JOHN ST AND THOMAS ST,,13,11,0,,2,,,,,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:12:00 PM
33518,South Lake Union,South,6/2/2016 13:00,S,HARRISON ST BETWEEN MINOR AVE N AND PONTIUS AVE N,,0,0,0,0,0,0,,,2 cranes and 1 construction truck,Yes,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:12:00 PM
58834,South Lake Union,South,6/2/2016 13:00,E,WESTLAKE AVE N BETWEEN THOMAS ST AND HARRISON ST,,0,0,0,,,,,,,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:11:00 PM
58833,South Lake Union,South,6/2/2016 13:00,W,WESTLAKE AVE N BETWEEN THOMAS ST AND HARRISON ST,,6,6,0,,1,,,,,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:11:00 PM
76198,South Lake Union,South,6/2/2016 13:00,E,8TH AVE N BETWEEN JOHN ST AND THOMAS ST,,10,11,1,,1,,,,Water utility;truck,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:11:00 PM
34502,South Lake Union,South,6/2/2016 13:00,E,MINOR AVE N BETWEEN JOHN ST AND THOMAS ST,,0,0,0,0,0,0,,,,Yes,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:11:00 PM
79033,South Lake Union,South,6/2/2016 13:00,N,JOHN ST BETWEEN MINOR AVE N AND PONTIUS W AVE N,,0,0,0,0,0,0,,,,Yes,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:11:00 PM
79037,South Lake Union,South,6/2/2016 13:00,N,JOHN ST BETWEEN PONTIUS W AVE N AND PONTIUS E AVE N,,0,0,0,0,0,0,,,,Yes,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:11:00 PM
34505,South Lake Union,South,6/2/2016 13:00,W,MINOR AVE N BETWEEN THOMAS ST AND HARRISON ST,,13,15,1,,,,,,,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:10:00 PM
11137,South Lake Union,South,6/2/2016 13:00,N,JOHN ST BETWEEN 8TH AVE N AND 9TH AVE N,,7,4,0,,,,,,,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:10:00 PM
34518,South Lake Union,North,6/2/2016 13:00,E,MINOR AVE N BETWEEN VALLEY ST AND ALOHA ST,,10,12,0,,1,,,,,No,No,South Lake Union (North Subarea),2016,No,,,06/02/2016 01:10:00 PM
34506,South Lake Union,South,6/2/2016 13:00,E,MINOR AVE N BETWEEN THOMAS ST AND HARRISON ST,,0,0,0,0,0,0,,,,Yes,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:10:00 PM
35745,South Lake Union,South,6/2/2016 13:00,N,THOMAS ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,,0,0,0,,,,,,,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:10:00 PM
34510,South Lake Union,South,6/2/2016 13:00,E,MINOR AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,,0,0,0,0,0,0,,,,Yes,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:10:00 PM
34509,South Lake Union,South,6/2/2016 13:00,W,MINOR AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,,0,0,0,0,0,0,,,,Yes,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:09:00 PM
76429,South Lake Union,South,6/2/2016 13:00,W,9TH AVE N BETWEEN JOHN ST AND THOMAS ST,,10,3,1,,,,,,,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:09:00 PM
35886,South Lake Union,North,6/2/2016 13:00,S,VALLEY ST BETWEEN BROAD ST AND TERRY AVE N,,6,8,0,,,1,,,,No,No,South Lake Union (North Subarea),2016,No,,,06/02/2016 01:09:00 PM
33745,South Lake Union,South,6/2/2016 13:00,N,JOHN ST BETWEEN PONTIUS E AVE N AND YALE AVE N,,0,0,0,0,0,0,,,,Yes,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:09:00 PM
13110,South Lake Union,South,6/2/2016 13:00,E,TERRY AVE N BETWEEN THOMAS ST AND HARRISON ST,,5,8,2,,,,,,Double parked,,,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:09:00 PM
79041,South Lake Union,South,6/2/2016 13:00,N,JOHN ST BETWEEN YALE AVE N AND EASTLAKE AVE E,,8,8,2,,,1,,,,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:09:00 PM
13109,South Lake Union,South,6/2/2016 13:00,W,TERRY AVE N BETWEEN THOMAS ST AND HARRISON ST,,9,4,0,,1,1,,,,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:09:00 PM
31310,South Lake Union,South,6/2/2016 13:00,E,9TH AVE N BETWEEN DENNY WAY AND JOHN ST,,13,11,0,,,,,,,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:09:00 PM
10797,South Lake Union,South,6/2/2016 13:00,N,HARRISON ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,,0,0,0,0,0,0,,,,Yes,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:08:00 PM
33005,South Lake Union,South,6/2/2016 13:00,W,EASTLAKE AVE E BETWEEN STEWART ST AND THOMAS ST,,9,5,0,,,,,,,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:08:00 PM
58449,South Lake Union,South,6/2/2016 13:00,N,THOMAS ST BETWEEN TERRY AVE N AND BOREN AVE N,,6,7,0,,,,,,,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:08:00 PM
80549,South Lake Union,Unpaid,6/2/2016 9:00,N,REPUBLICAN ST BETWEEN 9TH AVE N AND WESTLAKE AVE N,,0,0,0,,,,,,LZ only,No,No,South Lake Union (Unpaid Subarea),2016,No,,,06/02/2016 01:08:00 PM
78069,South Lake Union,South,6/2/2016 13:00,W,EASTLAKE AVE E BETWEEN DENNY LOWER WAY AND STEWART ST,,11,8,0,,,,,,,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:08:00 PM
31309,South Lake Union,South,6/2/2016 13:00,W,9TH AVE N BETWEEN DENNY WAY AND JOHN ST,,13,13,0,,,,,,,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:08:00 PM
81242,South Lake Union,North,6/2/2016 13:00,S,VALLEY ST BETWEEN TERRY AVE N AND LAKE UNION PARK ACCESS RD,,5,6,1,,,,,,,No,No,South Lake Union (North Subarea),2016,No,,,06/02/2016 01:08:00 PM
79042,South Lake Union,South,6/2/2016 13:00,S,JOHN ST BETWEEN YALE AVE N AND EASTLAKE AVE E,,7,5,0,,,,,,Shuttle,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:08:00 PM
81246,South Lake Union,North,6/2/2016 13:00,S,VALLEY ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,,15,15,3,,,,,,,No,No,South Lake Union (North Subarea),2016,No,,,06/02/2016 01:08:00 PM
13790,South Lake Union,South,6/2/2016 13:00,E,YALE AVE N BETWEEN STEWART ST AND JOHN ST,,4,3,1,,,,,,,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:08:00 PM
58574,South Lake Union,North,6/2/2016 13:00,S,VALLEY ST BETWEEN BOREN AVE N AND FAIRVIEW AVE N,,11,8,0,,,1,,,,No,No,South Lake Union (North Subarea),2016,No,,,06/02/2016 01:08:00 PM
13789,South Lake Union,South,6/2/2016 13:00,W,YALE AVE N BETWEEN STEWART ST AND JOHN ST,,10,8,1,1,,,,,,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:08:00 PM
10798,South Lake Union,Unpaid,6/2/2016 13:00,S,HARRISON ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,,0,0,0,,,,,,,No,No,South Lake Union (Unpaid Subarea),2016,No,,,06/02/2016 01:08:00 PM
58450,South Lake Union,South,6/2/2016 13:00,S,THOMAS ST BETWEEN TERRY AVE N AND BOREN AVE N,,9,9,2,,,,,,,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:08:00 PM
11138,South Lake Union,South,6/2/2016 13:00,S,JOHN ST BETWEEN 8TH AVE N AND 9TH AVE N,,21,15,2,,,,,,,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:07:00 PM
9393,South Lake Union,South,6/2/2016 13:00,W,BOREN AVE N BETWEEN THOMAS ST AND HARRISON ST,,0,0,0,0,0,0,,,Food truck,Yes,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:07:00 PM
57201,South Lake Union,North,6/2/2016 13:00,W,MINOR AVE N BETWEEN ROY ST AND VALLEY ST,,12,12,2,,,,,,,No,No,South Lake Union (North Subarea),2016,No,,,06/02/2016 01:07:00 PM
81494,South Lake Union,South,6/2/2016 10:00,E,WESTLAKE AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,,4,4,0,,,,,,,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:06:00 PM
33746,South Lake Union,South,6/2/2016 13:00,S,JOHN ST BETWEEN PONTIUS E AVE N AND YALE AVE N,,0,0,0,0,0,0,,,,Yes,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:06:00 PM
32121,South Lake Union,South,6/2/2016 13:00,W,BOREN AVE N BETWEEN JOHN ST AND THOMAS ST,,5,7,0,,,,,,Food truck,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:06:00 PM
80549,South Lake Union,Unpaid,6/2/2016 10:00,N,REPUBLICAN ST BETWEEN 9TH AVE N AND WESTLAKE AVE N,,0,0,0,,,,,,LZ only,No,No,South Lake Union (Unpaid Subarea),2016,No,,,06/02/2016 01:06:00 PM
80549,South Lake Union,Unpaid,6/2/2016 11:00,N,REPUBLICAN ST BETWEEN 9TH AVE N AND WESTLAKE AVE N,,0,0,0,,,,,,LZ only,No,No,South Lake Union (Unpaid Subarea),2016,No,,,06/02/2016 01:06:00 PM
79038,South Lake Union,Unpaid,6/2/2016 13:00,S,JOHN ST BETWEEN PONTIUS W AVE N AND PONTIUS E AVE N,,0,0,0,0,0,0,,,,Yes,No,South Lake Union (Unpaid Subarea),2016,No,,,06/02/2016 01:06:00 PM
56354,South Lake Union,South,6/2/2016 13:00,S,JOHN ST BETWEEN DEXTER AVE N AND 8TH AVE N,,19,6,3,,,,,,,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:06:00 PM
32125,South Lake Union,South,6/2/2016 13:00,W,BOREN AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,,0,0,0,0,0,0,,,,Yes,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:05:00 PM
79034,South Lake Union,South,6/2/2016 13:00,S,JOHN ST BETWEEN MINOR AVE N AND PONTIUS W AVE N,,0,0,0,0,0,0,,,,Yes,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:05:00 PM
11882,South Lake Union,South,6/2/2016 13:00,E,MINOR AVE N BETWEEN DENNY WAY AND JOHN ST,,14,6,1,4,,,,,,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:05:00 PM
32126,South Lake Union,South,6/2/2016 13:00,E,BOREN AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,,0,0,0,0,0,0,,,,Yes,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:05:00 PM
57202,South Lake Union,North,6/2/2016 13:00,E,MINOR AVE N BETWEEN ROY ST AND VALLEY ST,,9,9,1,,2,,,,1npsofhere,No,No,South Lake Union (North Subarea),2016,No,,,06/02/2016 01:05:00 PM
11881,South Lake Union,South,6/2/2016 13:00,W,MINOR AVE N BETWEEN DENNY WAY AND JOHN ST,,10,1,0,,,,,,,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:05:00 PM
32122,South Lake Union,South,6/2/2016 13:00,E,BOREN AVE N BETWEEN JOHN ST AND THOMAS ST,,9,9,0,,,,,,Food trucks,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:05:00 PM
79030,South Lake Union,South,6/2/2016 13:00,S,JOHN ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,,9,9,1,3,,,,,,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:05:00 PM
77266,South Lake Union,South,6/2/2016 13:00,E,BOREN AVE N BETWEEN DENNY WAY AND JOHN ST,,9,10,1,,,,,,,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:04:00 PM
35890,South Lake Union,North,6/2/2016 13:00,S,VALLEY ST BETWEEN MINOR AVE N AND YALE AVE N,,16,15,2,,,,,,,No,No,South Lake Union (North Subarea),2016,No,,,06/02/2016 01:04:00 PM
11778,South Lake Union,South,6/2/2016 13:00,S,MERCER SR ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,,6,5,0,,,,,,Motorcycle,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:04:00 PM
77265,South Lake Union,South,6/2/2016 13:00,W,BOREN AVE N BETWEEN DENNY WAY AND JOHN ST,,7,7,1,,,,,,,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:04:00 PM
33142,South Lake Union,South,6/2/2016 13:00,E,FAIRVIEW AVE N BETWEEN DENNY WAY AND JOHN ST,4-6PM,4,3,0,,,,,,Shuttle,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:04:00 PM
55373,South Lake Union,South,6/2/2016 13:00,W,DEXTER AVE N BETWEEN JOHN ST AND THOMAS ST,,7,4,1,,,,,,Taxi,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:04:00 PM
33146,South Lake Union,South,6/2/2016 13:00,E,FAIRVIEW AVE N BETWEEN JOHN ST AND THOMAS ST,4-6PM,0,0,0,0,0,0,,,,Yes,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:03:00 PM
130799,South Lake Union,South,6/2/2016 13:00,N,MERCER SR ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,,6,5,0,,,,,,,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:03:00 PM
78705,South Lake Union,South,6/2/2016 13:00,N,HARRISON ST BETWEEN BOREN AVE N AND FAIRVIEW AVE N,,0,0,0,0,0,0,,,,Yes,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:03:00 PM
11141,South Lake Union,South,6/2/2016 13:00,N,JOHN ST BETWEEN BOREN AVE N AND FAIRVIEW AVE N,,11,12,1,,1,,,,,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:03:00 PM
55641,South Lake Union,South,6/2/2016 13:00,W,FAIRVIEW AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,7-9AM,0,0,0,0,0,0,,,,Yes,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:02:00 PM
59046,South Lake Union,North,6/2/2016 13:00,E,YALE AVE N BETWEEN VALLEY ST AND ALOHA ST,,6,7,0,,,,,,,No,No,South Lake Union (North Subarea),2016,No,,,06/02/2016 01:02:00 PM
55642,South Lake Union,Unpaid,6/2/2016 13:00,E,FAIRVIEW AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,3-7PM,0,0,0,0,0,0,,,,Yes,No,South Lake Union (Unpaid Subarea),2016,No,,,06/02/2016 01:02:00 PM
32909,South Lake Union,South,6/2/2016 13:00,W,DEXTER AVE N BETWEEN THOMAS ST AND HARRISON ST,,4,2,0,,,,,,School bus parked,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:02:00 PM
13138,South Lake Union,South,6/2/2016 13:00,S,THOMAS ST BETWEEN BOREN AVE N AND FAIRVIEW AVE N,,0,0,0,0,0,0,,,,Yes,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:02:00 PM
58453,South Lake Union,South,6/2/2016 13:00,N,THOMAS ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,4-6PM,8,9,1,2,,,,,Motorcycle,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:02:00 PM
130802,South Lake Union,South,6/2/2016 13:00,N,MERCER SR ST BETWEEN TERRY AVE N AND BOREN AVE N,,6,5,0,,,,,,,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:02:00 PM
55637,South Lake Union,South,6/2/2016 13:00,W,FAIRVIEW AVE N BETWEEN THOMAS ST AND HARRISON ST,7-9AM,0,0,0,0,0,0,,,,Yes,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:02:00 PM
33145,South Lake Union,South,6/2/2016 13:00,W,FAIRVIEW AVE N BETWEEN JOHN ST AND THOMAS ST,7-9AM,6,6,0,,,,,,,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:02:00 PM
54562,South Lake Union,North,6/2/2016 13:00,E,BOREN AVE N BETWEEN MERCER NR ST AND VALLEY ST,,0,0,0,0,0,0,,,,Yes,No,South Lake Union (North Subarea),2016,No,,,06/02/2016 01:01:00 PM
55638,South Lake Union,South,6/2/2016 13:00,E,FAIRVIEW AVE N BETWEEN THOMAS ST AND HARRISON ST,4-6PM,0,0,0,0,0,0,,,,Yes,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:01:00 PM
11782,South Lake Union,South,6/2/2016 13:00,S,MERCER SR ST BETWEEN TERRY AVE N AND BOREN AVE N,,3,2,0,,,,,,,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:01:00 PM
59045,South Lake Union,North,6/2/2016 13:00,W,YALE AVE N BETWEEN VALLEY ST AND ALOHA ST,,8,8,1,,,,,,,No,No,South Lake Union (North Subarea),2016,No,,,06/02/2016 01:01:00 PM
54561,South Lake Union,North,6/2/2016 13:00,W,BOREN AVE N BETWEEN MERCER NR ST AND VALLEY ST,,0,0,0,0,0,0,,,,Yes,No,South Lake Union (North Subarea),2016,No,,,06/02/2016 01:01:00 PM
35749,South Lake Union,South,6/2/2016 13:00,N,THOMAS ST BETWEEN MINOR AVE N AND PONTIUS AVE N,,9,10,0,3,,,,,Motorcycle,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 01:01:00 PM
81250,South Lake Union,North,6/2/2016 13:00,S,VALLEY ST BETWEEN YALE AVE N AND DEAD END,,4,4,2,,1,,,,,No,No,South Lake Union (North Subarea),2016,No,,,06/02/2016 01:00:00 PM
81249,South Lake Union,North,6/2/2016 13:00,N,VALLEY ST BETWEEN YALE AVE N AND DEAD END,,4,3,2,,,,,,,No,No,South Lake Union (North Subarea),2016,No,,,06/02/2016 01:00:00 PM
80546,South Lake Union,Unpaid,6/2/2016 12:00,S,REPUBLICAN ST BETWEEN 8TH AVE N AND 9TH AVE N,,0,0,0,,,,,,LZ Only,No,No,South Lake Union (Unpaid Subarea),2016,No,,,06/02/2016 12:59:00 PM
55377,South Lake Union,South,6/2/2016 13:00,W,DEXTER AVE N BETWEEN REPUBLICAN ST AND MERCER ST,,3,3,1,,,,,,,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 12:59:00 PM
80545,South Lake Union,South,6/2/2016 12:00,N,REPUBLICAN ST BETWEEN 8TH AVE N AND 9TH AVE N,,5,4,0,,,,,,,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 12:59:00 PM
35889,South Lake Union,North,6/2/2016 13:00,N,VALLEY ST BETWEEN MINOR AVE N AND YALE AVE N,,8,6,1,,,,,,,No,No,South Lake Union (North Subarea),2016,No,,,06/02/2016 12:58:00 PM
76433,South Lake Union,South,6/2/2016 12:00,W,9TH AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,,13,14,0,,,,,,,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 12:58:00 PM
53810,South Lake Union,South,6/2/2016 12:00,E,9TH AVE N BETWEEN REPUBLICAN ST AND MERCER SR ST,,4,4,0,,,,,,,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 12:58:00 PM
8402,South Lake Union,South,6/2/2016 12:00,E,8TH AVE N BETWEEN REPUBLICAN ST AND MERCER ST,,10,11,0,,,,,,,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 12:57:00 PM
53809,South Lake Union,South,6/2/2016 12:00,W,9TH AVE N BETWEEN REPUBLICAN ST AND MERCER SR ST,,8,6,0,,,,,,,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 12:57:00 PM
13797,South Lake Union,Unpaid,6/2/2016 13:00,W,YALE AVE N BETWEEN MERCER ST AND DEAD END 1,,0,0,0,0,0,0,,,,Yes,No,South Lake Union (Unpaid Subarea),2016,No,,,06/02/2016 12:57:00 PM
34889,South Lake Union,South,6/2/2016 13:00,W,PONTIUS AVE N BETWEEN MERCER ST AND DEAD END,,0,0,0,0,0,0,,,,Yes,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 12:57:00 PM
34890,South Lake Union,South,6/2/2016 13:00,E,PONTIUS AVE N BETWEEN MERCER ST AND DEAD END,,1,0,0,,,,,,,No,No,South Lake Union (South Subarea),2016,No,,,06/02/2016 12:56:00 PM
121340,South Lake Union,Unpaid,6/2/2016 13:00,S,MERCER ST BETWEEN MERCER SR ST AND MINOR AVE N,,0,0,0,0,0,0,,,,Yes,No,South Lake Union (Unpaid Subarea),2016,No,,,06/02/2016 12:56:00 PM
34517,South Lake Union,North,6/2/2016 13:00,W,MINOR AVE N BETWEEN VALLEY ST AND ALOHA ST,,0,0,0,,,,,,,No,No,South Lake Union (North Subarea),2016,No,,,06/02/2016 12:56:00 PM
